domain,method,route,controller,handler,file,organizationGuard,permissionsGuard,rolesGuard,otherGuards,requiredPermission,rolesDecorator,hasOrgIdParam,resourceScopeHint,stationScopeEnforced,selfServiceException,masterAdminException,frontendVisibility,testCoverage,risk,riskReasons,notes
organizations_other,PATCH,/organizations/:orgId/data-authorizations/:id/revoke,DataAuthorizationsController,revokePatch,modules/data-authorizations/data-authorizations.controller.ts,yes,yes,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/data-authorizations/:id/revoke,DataAuthorizationsController,revokePost,modules/data-authorizations/data-authorizations.controller.ts,yes,yes,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/data-authorizations/sync-system-authorizations,DataAuthorizationsController,syncSystemAuthorizations,modules/data-authorizations/data-authorizations.controller.ts,yes,yes,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/driving-decisions,DrivingDecisionsController,create,modules/vehicle-intelligence/driving-decisions/driving-decisions.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/driving-decisions/:id/revoke,DrivingDecisionsController,revoke,modules/vehicle-intelligence/driving-decisions/driving-decisions.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/email/domains,OrgEmailController,addDomain,modules/outbound-email/org-email.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,DELETE,/organizations/:orgId/email/domains/:domainId,OrgEmailController,deleteDomain,modules/outbound-email/org-email.controller.ts,yes,no,yes,,,"'ORG_ADMIN', 'MASTER_ADMIN'",yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/email/domains/:domainId/activate,OrgEmailController,activateDomain,modules/outbound-email/org-email.controller.ts,yes,no,yes,,,"'ORG_ADMIN', 'MASTER_ADMIN'",yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/email/domains/:domainId/verify,OrgEmailController,verifyDomain,modules/outbound-email/org-email.controller.ts,yes,no,yes,,,"'ORG_ADMIN', 'MASTER_ADMIN'",yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,PUT,/organizations/:orgId/email/settings,OrgEmailController,updateSettings,modules/outbound-email/org-email.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/email/test,OrgEmailController,sendTest,modules/outbound-email/org-email.controller.ts,yes,no,yes,,,"'ORG_ADMIN', 'MASTER_ADMIN'",yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/misuse-cases/:id/lifecycle,MisuseCasesController,transition,modules/vehicle-intelligence/misuse-cases/misuse-cases.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/notifications/:id/acknowledge,NotificationsController,acknowledge,modules/notifications/api/notifications.controller.ts,yes,no,yes,,,...NOTIFICATION_READ_ROLES,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/notifications/:id/archive,NotificationsController,archive,modules/notifications/api/notifications.controller.ts,yes,no,yes,,,...NOTIFICATION_READ_ROLES,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/notifications/:id/read,NotificationsController,markRead,modules/notifications/api/notifications.controller.ts,yes,no,yes,,,...NOTIFICATION_READ_ROLES,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/notifications/:id/resolve,NotificationsController,resolve,modules/notifications/api/notifications.controller.ts,yes,no,yes,,,...NOTIFICATION_READ_ROLES,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/notifications/:id/snooze,NotificationsController,snooze,modules/notifications/api/notifications.controller.ts,yes,no,yes,,,...NOTIFICATION_READ_ROLES,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/notifications/:id/unread,NotificationsController,markUnread,modules/notifications/api/notifications.controller.ts,yes,no,yes,,,...NOTIFICATION_READ_ROLES,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/notifications/:id/unsnooze,NotificationsController,unsnooze,modules/notifications/api/notifications.controller.ts,yes,no,yes,,,...NOTIFICATION_READ_ROLES,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,GET,/organizations/:orgId/rental-health,RentalHealthController,getFleetHealth,modules/rental-health/rental-health.controller.ts,yes,yes,yes,,fleet.read,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/vendors,VendorsController,create,modules/vendors/vendors.controller.ts,yes,yes,no,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,DELETE,/organizations/:orgId/vendors/:id,VendorsController,remove,modules/vendors/vendors.controller.ts,yes,yes,no,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,PATCH,/organizations/:orgId/vendors/:id,VendorsController,update,modules/vendors/vendors.controller.ts,yes,yes,no,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,PATCH,/organizations/:orgId/voice-assistant,VoiceAssistantController,update,modules/voice-assistant/voice-assistant.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/voice-assistant/activate,VoiceAssistantController,activate,modules/voice-assistant/voice-assistant.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/voice-assistant/agent-deployment/deploy,AgentDeploymentController,deploy,modules/voice-assistant/agent-deployment/agent-deployment.controller.ts,yes,no,yes,,,"'ORG_ADMIN', 'SUB_ADMIN', 'MASTER_ADMIN'",yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,PATCH,/organizations/:orgId/voice-assistant/agent-deployment/draft,AgentDeploymentController,saveDraft,modules/voice-assistant/agent-deployment/agent-deployment.controller.ts,yes,no,yes,,,"'ORG_ADMIN', 'SUB_ADMIN', 'MASTER_ADMIN'",yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/voice-assistant/agent-deployment/rollback,AgentDeploymentController,rollback,modules/voice-assistant/agent-deployment/agent-deployment.controller.ts,yes,no,yes,,,"'ORG_ADMIN', 'SUB_ADMIN', 'MASTER_ADMIN'",yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/voice-assistant/calls/outbound,VoiceAssistantController,outboundCall,modules/voice-assistant/voice-assistant.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/voice-assistant/conversations/sync,VoiceAssistantController,syncConversations,modules/voice-assistant/voice-assistant.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/voice-assistant/deactivate,VoiceAssistantController,deactivate,modules/voice-assistant/voice-assistant.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/voice-assistant/mcp-approvals/:approvalId/approve,VoiceMcpApprovalController,approve,modules/voice-mcp-gateway/voice-mcp-approval.controller.ts,yes,no,yes,,,"'ORG_ADMIN', 'SUB_ADMIN', 'MASTER_ADMIN'",yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/voice-assistant/mcp-approvals/:approvalId/reject,VoiceMcpApprovalController,reject,modules/voice-mcp-gateway/voice-mcp-approval.controller.ts,yes,no,yes,,,"'ORG_ADMIN', 'SUB_ADMIN', 'MASTER_ADMIN'",yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
